item_id,name,short_name,category,types,base_price,best_trader,trader_price,flea_level_required,flea_locked
637b9c37b7e3bc41b21ce71a,SR-2M pistol grip (Plum),SR-2M,Pistol grip,"mods, pistolGrip",800,Mechanic,448,15,False
637ba19df7ca6372bf2613d7,SR-2M polymer handguard (Black),SR-2M,Handguard,mods,2850,Mechanic,1596,15,False
62e15547db1a5c41971c1b5e,SR-2M polymer handguard (Plum),SR-2M,Handguard,mods,2500,Mechanic,1400,15,False
62ed189fb3608410ef5a2bfc,SR-2M short side rail,SR-2M short,Mount,mods,1000,Jaeger,600,15,False
62ed1921b3608410ef5a2c04,SR-2M side rail,SR-2M,Mount,mods,1200,Jaeger,720,15,False
688c86420e99e554a90c0fd6,SR-3M Karden rail handguard,SR-3MK,Handguard,mods,6584,Mechanic,3687,15,False
65144f546ddb773afa0e35e1,SR-3M polymer handguard (Black),SR-3M,Handguard,mods,1623,Mechanic,908,15,False
6565c3ab977bcc2dbb01c2e7,SR-3M polymer handguard (Plum),SR-3M,Handguard,mods,1623,Mechanic,908,15,False
6568a6bf2c5fb7afc70bc424,SR-3M railed polymer handguard (Black),SR-3M R,Handguard,mods,2151,Mechanic,1204,15,False
67069c8cee8138ed2f05ad34,SR-3MP dovetail side rail (Black),SR-3MP DT,Mount,mods,1752,Jaeger,1051,15,False
67069cbbb29a2cd33803338c,SR-3MP dovetail side rail (Plum),SR-3MP DT,Mount,mods,1723,Jaeger,1033,15,False
67069cf1af4890b09f0006e8,SR-3MP side rails (Black),SR-3MP s.,Mount,mods,1253,Jaeger,751,15,False
67069d02ad91f3a63c0bc2b0,SR-3MP side rails (Plum),SR-3MP s.,Mount,mods,1231,Jaeger,738,15,False
590c392f86f77444754deb29,SSD drive,SSD,Info,barter,80000,Fence,24000,15,False
603372b4da11d6478d5a07ff,STM-9 9x19 10.5 inch barrel,"STM-9 10.5""",Barrel,mods,7000,Jaeger,4200,15,False
603372d154072b51b239f9e1,STM-9 9x19 12 inch barrel,"STM-9 12""",Barrel,mods,7500,Jaeger,4500,15,False
603372f153a60014f970616d,STM-9 9x19 14 inch barrel,"STM-9 14""",Barrel,mods,10000,Jaeger,6000,15,False
603373004e02ce1eaa358814,STM-9 9x19 16 inch barrel,"STM-9 16""",Barrel,mods,12500,Jaeger,7500,15,False
602e63fb6335467b0c5ac94d,STM-9 9x19 upper receiver,STM-9,Receiver,mods,4198,Mechanic,2350,15,False
623c3c1f37b4b31470357737,SV-98 CNC Guns OV-SV98 KeyMod handguard,OV KM,Handguard,mods,8000,Mechanic,4480,15,False
56ea8222d2720b69698b4567,SV-98 bipod,SV-98,Bipod,mods,4269,Mechanic,2390,15,False
5c471cb32e221602b177afaa,SVD 7.62x54R 565mm barrel,SVD 565mm,Barrel,mods,24400,Jaeger,14640,15,False
5e569a132642e66b0b68015c,SVD CAA DRG L-1 barrel mount rail,DRG L-1,Mount,mods,2600,Jaeger,1560,15,False
5e569a2e56edd02abe09f280,SVD CAA XD RGL receiver mount,XD RGL,Mount,mods,6400,Jaeger,3840,15,False
5e5699df2161e06ac158df6f,SVD CAA XRS-DRG handguard,XRS-DRG,Handguard,mods,9600,Mechanic,5376,15,False
5dfcd0e547101c39625f66f9,SVD SAG MK1 chassis,SAG MK1,Handguard,mods,15900,Mechanic,8904,15,False
5dff8db859400025ea5150d4,SVD SAG low profile sidemount,SVD Low,Mount,mods,9100,Jaeger,5460,15,False
5e56991336989c75ab4f03f6,SVD modernization kit handguard,SVD mod.,Handguard,mods,14300,Mechanic,8008,15,False
5e569a0156edd02abe09f27d,SVD modernization kit top rail,SVD mod.,Mount,mods,9209,Jaeger,5525,15,False
6516b129609aaf354b34b3a8,SVDS Lynx Arms AK-series pistol grip adapter,P-SVD-S,Pistol grip,"mods, pistolGrip",1240,Mechanic,694,15,False
5dfce88fe9dc277128008b2e,SVDS custom cut dust cover,SVDS CDC,Receiver,mods,1450,Mechanic,812,15,False
5c471bd12e221602b4129c3a,SVDS dust cover,SVDS,Receiver,mods,1109,Mechanic,621,15,False
5c471c2d2e22164bef5d077f,SVDS front trunnion,SVDS FT,Mount,mods,5588,Jaeger,3352,15,False
5c471c842e221615214259b5,SVDS gas tube,SVDS gas,Gas block,mods,2520,Mechanic,1411,15,False
5c471be12e221602b66cd9ac,SVDS pistol grip,SVDS,Pistol grip,"mods, pistolGrip",764,Mechanic,427,15,False
5c471c6c2e221602b66cd9ae,SVDS polymer handguard,SVDS,Handguard,mods,1580,Mechanic,884,15,False
64119cdbdcf48d656f0aa272,SVT dust cover ,SVT,Receiver,mods,1014,Mechanic,567,15,False
6410758c857473525b08bb77,SVT-40 7.62x54R 625mm barrel,SVT 625mm,Barrel,mods,3920,Jaeger,2352,15,False
6888954ba66a069e0405a9aa,SVT-40 Addley Precision Smith-less Scope Mount,SVT SL,Mount,mods,5378,Jaeger,3226,15,False
68889c930b29b8032504f369,SVT-40 Addley Precision Steel Scope Mount,SVT S,Mount,mods,8542,Jaeger,5125,15,False
641dc35e19604f20c800be18,SVT-40 Tokarev PU mount,Tokarev ,Mount,mods,1105,Jaeger,663,15,False
6819f8df28294ec0730db6b4,SZ-1 explosive charge,Explosive,Special item,,13923,Mechanic,7796,15,False
64d0b40fbe2eed70e254e2d4,Sacred Amulet,Amulet,Cultist Amulet,noFlea,100000,None,0,15,False
67d2c2aec4d4d19af00f9ba8,Sacred Amulet,Amulet,Cultist Amulet,noFlea,0,None,0,15,False
66b5f68de98be930d701c00e,Safariland Liberator HP 2.0 Hearing Protection Headset (FDE),Liberator,Headphones,"headphones, wearable",42345,Ragman,26253,15,False
674fe9a75e51f1c47c04ec23,Saiga-12K 12ga automatic shotgun,Saiga-12K FA,Shotgun,gun,34639,Jaeger,20783,15,False
707265736574000000000053,Saiga-12K 12ga automatic shotgun CompM4,Saiga-12K FA CompM4,Shotgun,preset,173943,Mechanic,97401,15,False
6764089eba9ecbb20a0052f4,Saiga-12K 12ga automatic shotgun Default,Saiga-12K FA Default,Shotgun,preset,176146,Mechanic,98634,15,False
707265736574000000000055,Saiga-12K 12ga automatic shotgun UH-1,Saiga-12K FA UH-1,Shotgun,preset,203963,Mechanic,114212,15,False
707265736574000000000054,Saiga-12K 12ga automatic shotgun XPS3-0,Saiga-12K FA XPS3-0,Shotgun,preset,191393,Mechanic,107173,15,False
576165642459773c7a400233,Saiga-12K ver.10 12ga semi-automatic shotgun,Saiga-12K,Shotgun,"gun, wearable",16517,Jaeger,9910,15,False
58414a052459775a2b6d9f1e,Saiga-12K ver.10 12ga semi-automatic shotgun Default,Saiga-12K Default,Shotgun,preset,24354,Mechanic,13635,15,False
5ddbbeac582ed30a6134e577,Saiga-12K ver.10 12ga semi-automatic shotgun NERFGUN,Saiga-12K NERFGUN,Shotgun,"noFlea, preset",316307,Mechanic,177122,15,False
saiga12ktype340000000001,Saiga-12K ver.10 12ga semi-automatic shotgun Type-340,Saiga-12K Type-340,Shotgun,preset,164060,Mechanic,91870,15,False
651bfe4d1065f87f082e7209,Saiga-9 Hartman Gyurza handguard,Gyurza-9,Handguard,mods,12428,Mechanic,6959,15,False
67405d760098dcb5940ea1a6,Sako TRG M10 .338 LM 20 inch barrel,"M10 20"" .338LM",Barrel,mods,63500,Jaeger,38100,15,False
673cb551093e0ea7fd0b874a,Sako TRG M10 .338 LM 23.5 inch barrel,"M10 23.5"" .338LM",Barrel,mods,61000,Jaeger,36600,15,False
67405e3b83ac5c69ae025406,Sako TRG M10 .338 LM 27 inch barrel,"M10 27"" .338LM",Barrel,mods,63000,Jaeger,37800,15,False
673cb491280680de5e02ff36,Sako TRG M10 .338 LM receiver,M10 .338LM,Receiver,mods,6300,Mechanic,3528,15,False
67405ef125beb509e8070276,Sako TRG M10 11 inch handguard assembly,"M10 11""",Handguard,mods,19800,Mechanic,11088,15,False
673cb5d1280680de5e02ff3b,Sako TRG M10 15 inch handguard assembly,"M10 15""",Handguard,mods,15650,Mechanic,8764,15,False
67405fd0812f476fb2020066,Sako TRG M10 M-LOK 15 inch handguard assembly,"M10 15"" M-LOK",Handguard,mods,22300,Mechanic,12488,15,False
673cb51e093e0ea7fd0b8746,Sako TRG M10 scope mount,M10 SM,Mount,mods,2256,Jaeger,1353,15,False
673dd617912f68467c0615b6,Sako TRG medium length rail,TRG med,Mount,mods,1777,Jaeger,1066,15,False
673dd5f73f92dc7e120d20a9,Sako TRG short length rail,TRG short,Mount,mods,1033,Jaeger,619,15,False
635a758bfefc88a93f021b8a,Salty Dog beef sausage,Sausage,Food,provisions,20000,Therapist,12600,15,False
572b7adb24597762ae139821,Scav Vest,Scav Vest,Chest rig,"rig, wearable",4199,Ragman,2603,15,False
590c2d8786f774245b1f03f3,Screwdriver,Scdr.,Tool,barter,3500,Therapist,2205,15,False
64897ffc3656831810043165,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
64898e9db18e646e992aba47,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
648990314b4d2b31b63a46fc,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
648996987063b903ff4b8561,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489981f7063b903ff4b8565,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
64899a35fc093676bb0f57e3,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
64899ec0a236de328b12db52,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
64899f4189de40533661a0c0,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489a0a4fc493c59d15fec05,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489a233a236de328b12db56,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489a344fc493c59d15fec0f,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489a7d87063b903ff4b85cc,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489a97645f9ca4ba51c4dd0,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489aa584b6fc03d00374e59,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489ab9645f9ca4ba51c4dd7,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489b2b131a2135f0d7d0fcb,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489b73cebac5a4a1b73cab7,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489b88bcf0cd80b7e749069,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489b91dd0c36c0a4925c4b4,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489b99eebac5a4a1b73cabc,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489ba157c07471efa3e03b4,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489ba92a74e43447b64d5e2,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489bbd6d0c36c0a4925c4b8,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489bd7b79295b4f753d486a,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489bed4a53c8c047c3dc361,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489bfa844d98e01bc4c420e,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c03c8bc5233fdc78e788,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c0508bc5233fdc78e78c,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c0df7c07471efa3e03b8,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c0f731a2135f0d7d0fd5,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c12f8bc5233fdc78e790,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c164a53c8c047c3dc365,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c200cf0cd80b7e74906d,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c2aad0c36c0a4925c4bc,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c30331a2135f0d7d0fd9,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c46eebac5a4a1b73cac0,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c5cb44d98e01bc4c4212,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c65cd0c36c0a4925c4c0,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c753a74e43447b64d5e6,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c80e7c07471efa3e03bc,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c8a1a53c8c047c3dc369,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c8dba53c8c047c3dc36d,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489c99f7c07471efa3e03c0,Sealed weapon case,,Random Loot Container,noFlea,100,None,0,15,False
6489ca66d0c36c0a4925c4c4,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489cad98bc5233fdc78e794,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489cb4fa74e43447b64d5ea,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489cc4379295b4f753d486e,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489cca131a2135f0d7d0fdd,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489d812cf0cd80b7e749071,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
6489d89debac5a4a1b73caf7,Sealed weapon case,Weapon (sealed),Random Loot Container,noFlea,100,None,0,15,False
68d2f6dbf8817df4690db3d3,Second piece of code note,Code 2,Notes,noFlea,10483,None,0,15,False
590c621186f774138d11ea29,Secure Flash drive,Flash drive,Info,barter,40152,Fence,12045,15,False
61bf7c024770ee6f9c6b8b53,Secure magnetic tape cassette,SMT,Info,barter,145000,Fence,43500,15,False
5fd4c5477a8d854fa0105061,Security vest,Security,Chest rig,"rig, wearable",3900,Ragman,2418,15,False
59f98b4986f7746f546d2cef,Serdyukov SR-1MP Gyurza 9x21 pistol,SR-1MP,Handgun,"gun, wearable",19292,Mechanic,10803,15,False
5a327f6386f77479010da870,Serdyukov SR-1MP Gyurza 9x21 pistol Default,SR-1MP Default,Handgun,preset,20798,Mechanic,11646,15,False
5a327f7286f7747668661419,Serdyukov SR-1MP Gyurza 9x21 pistol Tactical 1,SR-1MP Tactical 1,Handgun,preset,56939,Mechanic,31883,15,False
5a327f7c86f77475187e509a,Serdyukov SR-1MP Gyurza 9x21 pistol Tactical 2,SR-1MP Tactical 2,Handgun,preset,63000,Mechanic,35277,15,False
62a0a0bb621468534a797ad5,"Set of files ""Master""",Master,Tool,barter,35000,Therapist,22050,15,False
61bf83814088ec1a363d7097,Sewing kit,Krasavch.,Tool,barter,38000,Therapist,23940,15,False
67446fdd752be02c220f27b3,ShG-2 assault rocket,ShG-2,Rocket,"ammo, noFlea",155338,Mechanic,86989,15,False
675a1f5c1474133a0d0bb218,Sharpshooter poster,Poster,Flyer,,80000,Ragman,49600,15,False
639343fce101f4caa40a4ef3,Shellback Tactical Banshee plate carrier (A-TACS AU),Banshee,Chest rig,"armor, rig, wearable",33760,Ragman,20931,15,False
657661ad234b9f6e050a42a2,Shellback Tactical Banshee plate carrier (A-TACS AU) Default,Banshee Default,Chest rig,preset,38928,Ragman,44019,15,False
5a80a29286f7742b25692012,Shoreline Health Resort plan map,Resort,Map,barter,9376,Therapist,5906,15,False
5a8036fb86f77407252ddc02,Shoreline plan map,Shoreline,Map,barter,19950,Therapist,12568,15,False
68d6b3568f9527c33609ce83,Shutter glasses (Black),Shutter,Vis. observ. device,"glasses, noFlea, wearable",6700,Ragman,4154,15,False
68bede1d233f2c935b0eda02,Shutter glasses (Blue),Shutter,Vis. observ. device,"glasses, noFlea, wearable",6700,Ragman,4154,15,False
68bede2876e02b9e340ef10f,Shutter glasses (Green),Shutter,Vis. observ. device,"glasses, noFlea, wearable",6700,Ragman,4154,15,False
68bede2fd6da72c13f03db91,Shutter glasses (Red),Shutter,Vis. observ. device,"glasses, noFlea, wearable",6700,Ragman,4154,15,False
68bede355f1439bc3c0bf814,Shutter glasses (White),Shutter,Vis. observ. device,"glasses, noFlea, wearable",6700,Ragman,4154,15,False
5ac78a9b86f7741cca0bbd8d,Signal Jammer,Jammer,Special item,barter,17481,Mechanic,9789,15,False
66d97834d2985e11480d5c1e,Signal flare (Blue),Signal flare (Blue),Ammo,"ammo, noFlea",74,Mechanic,41,15,False
675ea4891b2579e8fe0250aa,Signal flare (New Year),Signal flare (New Year),Ammo,"ammo, noFlea",74,Mechanic,41,15,False
6389c8fb46b54c634724d847,Silicon Optoelectronic Integrated Circuits textbook,SOIC,Info,noFlea,500000,Fence,150000,15,False
544fb6cc4bdc2d34748b456e,Slickers chocolate bar,Slickers,Food,provisions,6265,Therapist,3946,15,False
590c651286f7741e566b6461,Slim diary,SDiary,Info,barter,71000,Fence,21300,15,False
6759e91d8367ee2b0c0f4b94,Special girl poster,Poster,Flyer,,100000,Ragman,62000,15,False
674589d98dd67746010329e6,Spiritus Systems Bank Robber chest rig (MultiCam Alpine),Bank Robber,Chest rig,"rig, wearable",8200,Ragman,5084,15,False
5e4abc1f86f774069619fbaa,Spiritus Systems Bank Robber chest rig (MultiCam Black),Bank Robber,Chest rig,"rig, wearable",8200,Ragman,5084,15,False
689479a4a733b1602007e2eb,Spiritus Systems LV-119 Plate Carrier (Black Division V1),LV-119,Chest rig,"noFlea, rig, wearable",155598,Ragman,96470,15,False
68a60485d6099c8c630d7c85,Spiritus Systems LV-119 Plate Carrier (Black Division V1) Default,LV-119 Default,Chest rig,"noFlea, preset",178346,Ragman,201872,15,False
689479eb30cc5ba7be00f5ff,Spiritus Systems LV-119 Plate Carrier (Black Division V2),LV-119,Chest rig,"noFlea, rig, wearable",87385,Ragman,54178,15,False
68a603dbe1fa4b49a70d3b49,Spiritus Systems LV-119 Plate Carrier (Black Division V2) Default,LV-119 Default,Chest rig,"noFlea, preset",77983,Ragman,99818,15,False
5e4abfed86f77406a2713cf7,Splav Tarzan M22 chest rig (Smog),Tarzan,Chest rig,"rig, wearable",19200,Ragman,11904,15,False
675a1af21474133a0d0bb216,Spooky Movie poster,Poster,Flyer,,50000,Ragman,31000,15,False
5abccb7dd8ce87001773e277,Stechkin APB 9x18PM silenced machine pistol,APB,Handgun,"gun, wearable",11630,Mechanic,6512,15,False
5ac4ac9486f774181345c3d2,Stechkin APB 9x18PM silenced machine pistol Default,APB Default,Handgun,preset,27802,Mechanic,15565,15,False
5a17f98cfcdbcb0980087290,Stechkin APS 9x18PM machine pistol,APS,Handgun,"gun, wearable",11600,Mechanic,6496,15,False
5ac4accf86f774181345c3d7,Stechkin APS 9x18PM machine pistol Default,APS Default,Handgun,preset,14554,Mechanic,8149,15,False
6333f05d1bc0e6217a0e9d34,Steyr AUG A1 5.56x45 16 inch barrel,"A1 16""",Barrel,mods,28500,Jaeger,17100,15,False
62e7c7f3c34ea971710c32fc,Steyr AUG A1 5.56x45 20 inch barrel,"A1 20""",Barrel,mods,25567,Jaeger,15340,15,False
630e39c3bd357927e4007c15,Steyr AUG A3 5.56x45 16 inch barrel,"A3 16""",Barrel,mods,33000,Jaeger,19800,15,False
62e7c72df68e7a0676050c77,Steyr AUG A3 5.56x45 receiver,AUG A3,Receiver,mods,3800,Mechanic,2128,15,False
67110dd41ad01bb88705347b,Steyr AUG A3 Corvus Defensio Receiver Rail MOI 30 Slots,A3 CD,Mount,mods,1947,Jaeger,1168,15,False
62e7c8f91cd3fde4d503d690,Steyr AUG A3 M1 high sight mount,A3M1 high,Mount,mods,4000,Jaeger,2400,15,False
62ebba1fb658e07ef9082b5a,Steyr AUG A3 M1 low sight mount,A3M1 low,Mount,mods,3800,Jaeger,2280,15,False
67110d8d388bded67304ceb4,Steyr AUG A3 Vltor 5.56x45 receiver,A3 Vltor,Receiver,mods,21512,Mechanic,12046,15,False
6711107e1ad01bb88705347e,Steyr AUG Corvus Defensio KeyMod Forward Accessory Rail,CD KM,Mount,mods,1542,Jaeger,925,15,False
60a621c49c197e4e8c4455e6,"Stich Profi Chest Rig MK2 (Assault, A-TACS FG)",CR MK2 (A),Chest rig,"rig, wearable",33750,Ragman,20925,15,False
60a6220e953894617404b00a,"Stich Profi Chest Rig MK2 (Recon, A-TACS FG)",CR MK2 (R),Chest rig,"rig, wearable",32400,Ragman,20088,15,False
66b6296d7994640992013b17,Stich Profi Plate Carrier V2 (Black),SP PC V2,Chest rig,"rig, wearable",54042,Ragman,33506,15,False
66b9c5db19a3ab39b7175e2b,Stich Profi Plate Carrier V2 (Black) Default,SP PC V2 Default,Chest rig,preset,34860,Ragman,53442,15,False
68a99207aa809946e507c2f6,Stich Profi Plate Carrier V2 (MARPAT Woodland),SP PC V2,Chest rig,"noFlea, rig, wearable",54042,Ragman,33506,15,False
68d694770e4bab3ddc085f20,Stich Profi Plate Carrier V2 (MARPAT Woodland) Default,SP PC V2 Default,Chest rig,"noFlea, preset",34860,Ragman,53442,15,False
66b6295178bbc0200425f995,Stich Profi Stich Defense mod.2 plate carrier (MultiCam),SD mod.2,Chest rig,"rig, wearable",155126,Ragman,96178,15,False
66b9c65b96edb969cd4f5d7f,Stich Profi Stich Defense mod.2 plate carrier (MultiCam) Default,SD mod.2 Default,Chest rig,"noFlea, preset",147090,Ragman,182612,15,False
68d2f85af63f06b7590ce310,Strelets' note,Strelets,Notes,noFlea,10483,None,0,15,False
68d305fc8c12620073059936,Strelets' personal file,Strelets file,Notes,noFlea,10483,None,0,15,False
5a9d6d00a2750c5c985b5305,Strike Industries KeyMod 4 inch rail,"SI 4""",Mount,mods,1009,Jaeger,605,15,False
5a9d6d13a2750c00164f6b03,Strike Industries KeyMod 6 inch rail,"SI 6""",Mount,mods,1352,Jaeger,811,15,False
5a9d6d21a2750c00137fa649,Strike Industries TRAX bridge rail,TRAX Bridge,Mount,mods,1635,Jaeger,981,15,False
68bede896b0736bebc012ad7,Sunglasses (Deal With It),Deal With It,Vis. observ. device,"glasses, noFlea, wearable",6700,Ragman,4154,15,False
689c8981bce76ccfbf01862f,SureFire M600 Scout Light Thumbscrew Mount,M600,Mount,mods,1900,Jaeger,1140,15,False
68df97725d4e135b130392c8,Survivor poster,Survivor,Flyer,noFlea,100000,None,0,15,False
5c110624d174af029e69734c,T-7 Thermal Goggles with a Night Vision mount,T-7,Thermal Vision,mods,480000,Jaeger,288000,15,False
6707d0804e617ec94f0e562f,TG-Vi-24 lethal vaccine,Vaccine,Info,noFlea,0,None,0,15,False
6707d0bdaab679420007e01a,TG-Vi-24 true vaccine,True vaccine,Info,noFlea,0,None,0,15,False
68aee9b89df2c1144f0aaa46,TKPD 9.3x64 457mm barrel,TKPD 457mm,Barrel,mods,38400,Jaeger,23040,15,False
68be93d19bae3db9c5005b19,TKPD 9.3x64 570mm barrel,TKPD 570mm,Barrel,mods,31400,Jaeger,18840,15,False
68aee9731ef0d507780a61c9,TKPD front trunnion,TKPD FT,Mount,mods,5682,Jaeger,3409,15,False
68aee9e31ef0d507780a61cd,TKPD gas tube,TKPD gas,Gas block,mods,2520,Mechanic,1411,15,False
68aee9fe130c00663d08aeb6,TKPD handguard (Black),TKPD,Handguard,mods,17814,Mechanic,9975,15,False
68d5676f43adc7372a0c8ae0,TKPD handguard (FDE),TKPD,Handguard,mods,17814,Mechanic,9975,15,False
68aee8f8130c00663d08aeb3,TKPD railed dust cover,TKPD DC,Receiver,mods,5560,Mechanic,3113,15,False
5e848cc2988a8701445df1e8,TOZ KS-23M 23x75mm pump-action shotgun,KS-23M,Shotgun,"gun, noFlea, wearable",18402,Jaeger,11041,15,False
5f6771214ef1ca4f4e1b8a06,TOZ KS-23M 23x75mm pump-action shotgun Default,KS-23M Default,Shotgun,"noFlea, preset",31591,Mechanic,17690,15,False
5f6770f839a13e712a1dff54,TOZ KS-23M 23x75mm pump-action shotgun Drozd,KS-23M Drozd,Shotgun,"noFlea, preset",35310,Mechanic,19773,15,False
5a38eecdc4a282329a73b512,TOZ-106 002 pistol grip,TOZ106,Pistol grip,"mods, pistolGrip",729,Mechanic,408,15,False
5a38e6bac4a2826c6e06d79b,TOZ-106 20ga bolt-action shotgun,TOZ-106,Shotgun,"gun, wearable",3526,Jaeger,2115,15,False
5a3a859786f7747e2305e8bf,TOZ-106 20ga bolt-action shotgun Default,TOZ-106 Default,Shotgun,preset,6742,Mechanic,3774,15,False
5c6162682e22160010261a2b,TOZ-106 dovetail mount,106 DT,Mount,mods,1100,Jaeger,660,15,False
5c61627a2e22160012542c55,TOZ-106 rail scope mount,106 mount,Mount,mods,2300,Jaeger,1380,15,False
5b4736a986f774040571e998,TROY QARS 3.2 inch rail,"QARS 3.2""",Mount,mods,1676,Jaeger,1005,15,False
5b4736b986f77405cb415c10,TROY QARS 4.2 inch rail,"QARS 4.2""",Mount,mods,2109,Jaeger,1265,15,False
571a26d524597720680fbe8a,TT 7.62x25 116mm barrel,TT 116mm,Barrel,mods,1165,Jaeger,699,15,False
5b3baf8f5acfc40dc5296692,TT 7.62x25 116mm gilded barrel,TT gilded,Barrel,mods,9386,Jaeger,5631,15,False
571a279b24597720b4066566,TT 7.62x25 121mm makeshift threaded barrel,TT thr.,Barrel,mods,2149,Jaeger,1289,15,False
5c0684e50db834002a12585a,TT Hogue-like rubber grip,Hogue-like,Pistol grip,"mods, pistolGrip",2700,Mechanic,1512,15,False
5bffcf7a0db83400232fea79,TT PM-Laser TT-206 side grips with laser sight,TT-206,Pistol grip,"mods, pistolGrip",3490,Mechanic,1954,15,False
5c079ec50db834001966a706,TT Razor Arms rubber grip,TT RazorA,Pistol grip,"mods, pistolGrip",4900,Mechanic,2744,15,False
5b3cadf35acfc400194776a0,TT ornated side grips,TT swag,Pistol grip,"mods, pistolGrip",14159,Mechanic,7929,15,False
571a282c2459771fb2755a69,TT side grips,TT grips,Pistol grip,"mods, pistolGrip",1006,Mechanic,563,15,False
688b7c1b0e99e554a90c0fb7,TTS System 2.5 inch rail,"TTS 2.5""",Mount,mods,1033,Jaeger,619,15,False
688b7b0d934c59b7bf0af0b7,TTS System handguard top rail,TTS top,Mount,mods,1450,Jaeger,870,15,False
66b5f69ea7f72d197e70bcdb,TW EXFIL Peltor ComTac V headset (OD Green),ComTac V,Headphones,"headphones, wearable",61308,Ragman,38010,15,False
66b5f6a28ca68c6461709ed8,TW EXFIL Peltor ComTac VI headset (Coyote Brown),ComTac VI,Headphones,"headphones, wearable",68920,Ragman,42730,15,False
5d4405aaa4b9361e6a4e6bd3,TX-15 5.56x45 Lightweight upper receiver,TX15 LW,Receiver,mods,9200,Mechanic,5152,15,False
557ff21e4bdc2d89578b4586,Tactical glasses,TGlasses,Vis. observ. device,"glasses, wearable",1669,Ragman,1034,15,False
